WeekEnding,HB,HBQF,AgeGroup,AgeGroupQF,Sex,SexQF,Deaths,Average20152019,PercentVariation,PercentVariationQF
20210131,S08000017,"",All ages,d,Male,"",41,21.4,91.6,""
20210131,S08000019,"",Under 65,"",All,d,18,10,80,""
20210131,S08000019,"",65 and over,"",All,d,72,65.4,10.1,""
20210131,S08000019,"",All ages,d,All,d,90,75.4,19.4,""
20210131,S08000019,"",All ages,d,Female,"",47,38,23.7,""
20210131,S08000019,"",All ages,d,Male,"",43,37.4,15,""
20210131,S08000020,"",Under 65,"",All,d,28,21.4,30.8,""
20210131,S08000020,"",65 and over,"",All,d,123,114.8,7.1,""
20210131,S08000020,"",All ages,d,All,d,151,136.2,10.9,""
20210131,S08000020,"",All ages,d,Female,"",80,67.6,18.3,""
20210131,S08000020,"",All ages,d,Male,"",71,68.6,3.5,""
20210131,S08000022,"",Under 65,"",All,d,9,15.6,-42.3,""
20210131,S08000022,"",65 and over,"",All,d,87,69.8,24.6,""
20210131,S08000022,"",All ages,d,All,d,96,85.4,12.4,""
20210131,S08000022,"",All ages,d,Female,"",51,43.8,16.4,""
20210131,S08000022,"",All ages,d,Male,"",45,41.6,8.2,""
20210131,S08000024,"",Under 65,"",All,d,29,27.6,5.1,""
20210131,S08000024,"",65 and over,"",All,d,171,145.2,17.8,""
20210131,S08000024,"",All ages,d,All,d,200,172.8,15.7,""
20210131,S08000024,"",All ages,d,Female,"",102,89.4,14.1,""
20210131,S08000024,"",All ages,d,Male,"",98,83.2,17.8,""
20210131,S08000025,"",Under 65,"",All,d,0,0.6,-100,""
20210131,S08000025,"",65 and over,"",All,d,10,4.4,127.3,""
20210131,S08000025,"",All ages,d,All,d,10,5,100,""
20210131,S08000025,"",All ages,d,Female,"",4,2.8,42.9,""
20210131,S08000025,"",All ages,d,Male,"",6,2.2,172.7,""
20210131,S08000026,"",Under 65,"",All,d,0,0,0,""
20210131,S08000026,"",65 and over,"",All,d,8,3.8,110.5,""
20210131,S08000026,"",All ages,d,All,d,8,3.8,110.5,""
20210131,S08000026,"",All ages,d,Female,"",5,1.6,212.5,""
20210131,S08000026,"",All ages,d,Male,"",3,2.2,36.4,""
20210131,S08000028,"",Under 65,"",All,d,1,1.6,-37.5,""
20210131,S08000028,"",65 and over,"",All,d,10,7,42.9,""
20210131,S08000028,"",All ages,d,All,d,11,8.6,27.9,""
20210131,S08000028,"",All ages,d,Female,"",6,3.8,57.9,""
20210131,S08000028,"",All ages,d,Male,"",5,4.8,4.2,""
20210131,S08000029,"",Under 65,"",All,d,27,16.4,64.6,""
20210131,S08000029,"",65 and over,"",All,d,105,80.4,30.6,""
20210131,S08000029,"",All ages,d,All,d,132,96.8,36.4,""
20210131,S08000029,"",All ages,d,Female,"",67,50.2,33.5,""
20210131,S08000029,"",All ages,d,Male,"",65,46.6,39.5,""
20210131,S08000030,"",Under 65,"",All,d,14,17.2,-18.6,""
20210131,S08000030,"",65 and over,"",All,d,113,95,18.9,""
20210131,S08000030,"",All ages,d,All,d,127,112.2,13.2,""
20210131,S08000030,"",All ages,d,Female,"",60,62.8,-4.5,""
20210131,S08000030,"",All ages,d,Male,"",67,49.4,35.6,""
20210131,S08000031,"",Under 65,"",All,d,75,58,29.3,""
20210131,S08000031,"",65 and over,"",All,d,262,212.2,23.5,""
20210131,S08000031,"",All ages,d,All,d,337,270.2,24.7,""
20210131,S08000031,"",All ages,d,Female,"",175,131.6,33,""
20210131,S08000031,"",All ages,d,Male,"",162,138.6,16.9,""
20210131,S08000032,"",Under 65,"",All,d,41,40.8,0.5,""
20210131,S08000032,"",65 and over,"",All,d,155,130.6,18.7,""
20210131,S08000032,"",All ages,d,All,d,196,171.4,14.4,""
20210131,S08000032,"",All ages,d,Female,"",91,87.8,3.6,""
20210131,S08000032,"",All ages,d,Male,"",105,83.6,25.6,""
20210131,S92000003,d,Under 65,"",All,d,279,236.2,18.1,""
20210131,S92000003,d,65 and over,"",All,d,1325,1080.4,22.6,""
20210131,S92000003,d,All ages,d,All,d,1604,1316.6,21.8,""
20210131,S92000003,d,All ages,d,Female,"",804,673.6,19.4,""
20210131,S92000003,d,All ages,d,Male,"",800,642.8,24.5,""
20210207,S08000015,"",Under 65,"",All,d,19,17.8,6.7,""
20210207,S08000015,"",65 and over,"",All,d,89,89.6,-0.7,""
20210207,S08000015,"",All ages,d,All,d,108,107.4,0.6,""
20210207,S08000015,"",All ages,d,Female,"",52,58.8,-11.6,""
20210207,S08000015,"",All ages,d,Male,"",56,48.6,15.2,""
20210207,S08000016,"",Under 65,"",All,d,1,4.2,-76.2,""
20210207,S08000016,"",65 and over,"",All,d,31,27,14.8,""
20210207,S08000016,"",All ages,d,All,d,32,31.2,2.6,""
20210207,S08000016,"",All ages,d,Female,"",19,16.2,17.3,""
20210207,S08000016,"",All ages,d,Male,"",13,15,-13.3,""
20210207,S08000017,"",Under 65,"",All,d,9,5.8,55.2,""
20210207,S08000017,"",65 and over,"",All,d,40,35.6,12.4,""
20210207,S08000017,"",All ages,d,All,d,49,41.4,18.4,""
20210207,S08000017,"",All ages,d,Female,"",22,20.6,6.8,""
20210207,S08000017,"",All ages,d,Male,"",27,20.8,29.8,""
20210207,S08000019,"",Under 65,"",All,d,16,14.4,11.1,""
20210207,S08000019,"",65 and over,"",All,d,63,54.6,15.4,""
20210207,S08000019,"",All ages,d,All,d,79,69,14.5,""
20210207,S08000019,"",All ages,d,Female,"",38,35.8,6.1,""
20210207,S08000019,"",All ages,d,Male,"",41,33.2,23.5,""
20210207,S08000020,"",Under 65,"",All,d,19,19.8,-4,""
20210207,S08000020,"",65 and over,"",All,d,123,103.2,19.2,""
20210207,S08000020,"",All ages,d,All,d,142,123,15.4,""
20210207,S08000020,"",All ages,d,Female,"",80,62.6,27.8,""
20210207,S08000020,"",All ages,d,Male,"",62,60.4,2.6,""
20210207,S08000022,"",Under 65,"",All,d,12,8.2,46.3,""
20210207,S08000022,"",65 and over,"",All,d,72,72.6,-0.8,""
20210207,S08000022,"",All ages,d,All,d,84,80.8,4,""
20210207,S08000022,"",All ages,d,Female,"",42,40.6,3.4,""
20210207,S08000022,"",All ages,d,Male,"",42,40.2,4.5,""
20210207,S08000024,"",Under 65,"",All,d,46,32.6,41.1,""
20210207,S08000024,"",65 and over,"",All,d,161,136.6,17.9,""
20210207,S08000024,"",All ages,d,All,d,207,169.2,22.3,""
20210207,S08000024,"",All ages,d,Female,"",109,90.4,20.6,""
20210207,S08000024,"",All ages,d,Male,"",97,78.8,23.1,""
20210207,S08000025,"",Under 65,"",All,d,0,1.6,-100,""
20210207,S08000025,"",65 and over,"",All,d,7,4.4,59.1,""
20210207,S08000025,"",All ages,d,All,d,7,6,16.7,""
20210207,S08000025,"",All ages,d,Female,"",3,3.2,-6.3,""
20210207,S08000025,"",All ages,d,Male,"",4,2.8,42.9,""
20210207,S08000026,"",Under 65,"",All,d,2,1.4,42.9,""
20210207,S08000026,"",65 and over,"",All,d,5,3.4,47.1,""
20210207,S08000026,"",All ages,d,All,d,7,4.8,45.8,""
20210207,S08000026,"",All ages,d,Female,"",1,2.8,-64.3,""
20210207,S08000026,"",All ages,d,Male,"",6,2,200,""
20210207,S08000028,"",Under 65,"",All,d,2,1.4,42.9,""
20210207,S08000028,"",65 and over,"",All,d,4,7,-42.9,""
20210207,S08000028,"",All ages,d,All,d,6,8.4,-28.6,""
20210207,S08000028,"",All ages,d,Female,"",1,3.6,-72.2,""
20210207,S08000028,"",All ages,d,Male,"",5,4.8,4.2,""
20210207,S08000029,"",Under 65,"",All,d,18,15.4,16.9,""
20210207,S08000029,"",65 and over,"",All,d,74,75.2,-1.6,""
20210207,S08000029,"",All ages,d,All,d,92,90.6,1.5,""
20210207,S08000029,"",All ages,d,Female,"",38,48.6,-21.8,""
20210207,S08000029,"",All ages,d,Male,"",54,42,28.6,""
20210207,S08000030,"",Under 65,"",All,d,17,17.8,-4.5,""
20210207,S08000030,"",65 and over,"",All,d,122,83.2,46.6,""
20210207,S08000030,"",All ages,d,All,d,139,101,37.6,""
20210207,S08000030,"",All ages,d,Female,"",72,55.2,30.4,""
20210207,S08000030,"",All ages,d,Male,"",67,45.8,46.3,""
20210207,S08000031,"",Under 65,"",All,d,68,57.6,18.1,""
20210207,S08000031,"",65 and over,"",All,d,290,228.8,26.7,""
20210207,S08000031,"",All ages,d,All,d,358,286.4,25,""
20210207,S08000031,"",All ages,d,Female,"",188,151.6,24,""
20210207,S08000031,"",All ages,d,Male,"",170,134.8,26.1,""
20210207,S08000032,"",Under 65,"",All,d,41,28.4,44.4,""
20210207,S08000032,"",65 and over,"",All,d,148,128,15.6,""
20210207,S08000032,"",All ages,d,All,d,189,156.4,20.8,""
20210207,S08000032,"",All ages,d,Female,"",96,88.2,8.8,""
20210207,S08000032,"",All ages,d,Male,"",93,68.2,36.4,""
20210207,S92000003,d,Under 65,"",All,d,273,227.8,19.8,""
20210207,S92000003,d,65 and over,"",All,d,1233,1051.8,17.2,""
20210207,S92000003,d,All ages,d,All,d,1506,1279.6,17.7,""
20210207,S92000003,d,All ages,d,Female,"",762,679.2,12.2,""
20210207,S92000003,d,All ages,d,Male,"",743,600.4,23.8,""
20210214,S08000015,"",Under 65,"",All,d,21,13.6,54.4,""
20210214,S08000015,"",65 and over,"",All,d,109,80.2,35.9,""
20210214,S08000015,"",All ages,d,All,d,130,93.8,38.6,""
20210214,S08000015,"",All ages,d,Female,"",61,48.8,25,""
20210214,S08000015,"",All ages,d,Male,"",69,45,53.3,""
20210214,S08000016,"",Under 65,"",All,d,7,2.8,150,""
20210214,S08000016,"",65 and over,"",All,d,28,22.8,22.8,""
20210214,S08000016,"",All ages,d,All,d,35,25.6,36.7,""
20210214,S08000016,"",All ages,d,Female,"",17,12.6,34.9,""
20210214,S08000016,"",All ages,d,Male,"",18,13,38.5,""
20210214,S08000017,"",Under 65,"",All,d,6,4.6,30.4,""
20210214,S08000017,"",65 and over,"",All,d,50,40,25,""
20210214,S08000017,"",All ages,d,All,d,56,44.6,25.6,""
20210214,S08000017,"",All ages,d,Female,"",23,21.4,7.5,""
20210214,S08000017,"",All ages,d,Male,"",33,23.2,42.2,""
20210214,S08000019,"",Under 65,"",All,d,27,12.6,114.3,""
20210214,S08000019,"",65 and over,"",All,d,73,52.2,39.8,""
20210214,S08000019,"",All ages,d,All,d,100,64.8,54.3,""
20210214,S08000019,"",All ages,d,Female,"",50,34.6,44.5,""
20210214,S08000019,"",All ages,d,Male,"",50,30.2,65.6,""
20210214,S08000020,"",Under 65,"",All,d,25,23.2,7.8,""
20210214,S08000020,"",65 and over,"",All,d,102,104,-1.9,""
20210214,S08000020,"",All ages,d,All,d,127,127.2,-0.2,""
20210214,S08000020,"",All ages,d,Female,"",56,66.8,-16.2,""
20210214,S08000020,"",All ages,d,Male,"",71,60.4,17.5,""
20210214,S08000022,"",Under 65,"",All,d,9,12.4,-27.4,""
20210214,S08000022,"",65 and over,"",All,d,84,59,42.4,""
20210214,S08000022,"",All ages,d,All,d,93,71.4,30.3,""
20210214,S08000022,"",All ages,d,Female,"",48,35.2,36.4,""
20210214,S08000022,"",All ages,d,Male,"",45,36.2,24.3,""
20210214,S08000024,"",Under 65,"",All,d,35,24.8,41.1,""
20210214,S08000024,"",65 and over,"",All,d,141,138.6,1.7,""
20210214,S08000024,"",All ages,d,All,d,176,163.4,7.7,""
20210214,S08000024,"",All ages,d,Female,"",90,86.2,4.4,""
20210214,S08000024,"",All ages,d,Male,"",86,77.2,11.4,""
20210214,S08000025,"",Under 65,"",All,d,0,0.6,-100,""
20210214,S08000025,"",65 and over,"",All,d,5,3.8,31.6,""
20210214,S08000025,"",All ages,d,All,d,5,4.4,13.6,""
20210214,S08000025,"",All ages,d,Female,"",4,2.8,42.9,""
20210214,S08000025,"",All ages,d,Male,"",1,1.6,-37.5,""
20210214,S08000026,"",Under 65,"",All,d,2,1,100,""
20210214,S08000026,"",65 and over,"",All,d,4,4.4,-9.1,""
20210214,S08000026,"",All ages,d,All,d,6,5.4,11.1,""
20210214,S08000026,"",All ages,d,Female,"",1,2.6,-61.5,""
20210214,S08000026,"",All ages,d,Male,"",5,2.8,78.6,""
20210214,S08000028,"",Under 65,"",All,d,3,1.2,150,""
20210214,S08000028,"",65 and over,"",All,d,4,7.4,-45.9,""
20210214,S08000028,"",All ages,d,All,d,7,8.6,-18.6,""
20210214,S08000028,"",All ages,d,Female,"",1,5,-80,""
20210214,S08000028,"",All ages,d,Male,"",6,3.6,66.7,""
20210214,S08000029,"",Under 65,"",All,d,12,16.8,-28.6,""
20210214,S08000029,"",65 and over,"",All,d,76,76.6,-0.8,""
20210214,S08000029,"",All ages,d,All,d,88,93.4,-5.8,""
20210214,S08000029,"",All ages,d,Female,"",44,49.4,-10.9,""
20210214,S08000029,"",All ages,d,Male,"",44,44,0,""
20210214,S08000030,"",Under 65,"",All,d,16,16.4,-2.4,""
20210214,S08000030,"",65 and over,"",All,d,83,86,-3.5,""
20210214,S08000030,"",All ages,d,All,d,99,102.4,-3.3,""
20210214,S08000030,"",All ages,d,Female,"",47,52.6,-10.6,""
20210214,S08000030,"",All ages,d,Male,"",52,49.8,4.4,""
20210214,S08000031,"",Under 65,"",All,d,83,58.6,41.6,""
20210214,S08000031,"",65 and over,"",All,d,231,220.4,4.8,""
20210214,S08000031,"",All ages,d,All,d,314,279,12.5,""
20210214,S08000031,"",All ages,d,Female,"",165,145.8,13.2,""
20210214,S08000031,"",All ages,d,Male,"",149,133.2,11.9,""
20210214,S08000032,"",Under 65,"",All,d,22,32.8,-32.9,""
20210214,S08000032,"",65 and over,"",All,d,150,133.6,12.3,""
20210214,S08000032,"",All ages,d,All,d,172,166.4,3.4,""
20210214,S08000032,"",All ages,d,Female,"",84,85.4,-1.6,""
20210214,S08000032,"",All ages,d,Male,"",88,81,8.6,""
20210214,S92000003,d,Under 65,"",All,d,268,223.6,19.9,""
20210214,S92000003,d,65 and over,"",All,d,1144,1030.2,11,""
20210214,S92000003,d,All ages,d,All,d,1412,1253.8,12.6,""
20210214,S92000003,d,All ages,d,Female,"",694,650.2,6.7,""
20210214,S92000003,d,All ages,d,Male,"",718,603.6,19,""
20210221,S08000015,"",Under 65,"",All,d,21,13.6,54.4,""
20210221,S08000015,"",65 and over,"",All,d,86,87.6,-1.8,""
20210221,S08000015,"",All ages,d,All,d,107,101.2,5.7,""
20210221,S08000015,"",All ages,d,Female,"",52,55.6,-6.5,""
20210221,S08000015,"",All ages,d,Male,"",55,45.6,20.6,""
20210221,S08000016,"",Under 65,"",All,d,5,4.2,19,""
20210221,S08000016,"",65 and over,"",All,d,22,23.8,-7.6,""
20210221,S08000016,"",All ages,d,All,d,27,28,-3.6,""
20210221,S08000016,"",All ages,d,Female,"",12,13.6,-11.8,""
20210221,S08000016,"",All ages,d,Male,"",15,14.4,4.2,""
20210221,S08000017,"",Under 65,"",All,d,8,6.2,29,""
20210221,S08000017,"",65 and over,"",All,d,30,36.8,-18.5,""
20210221,S08000017,"",All ages,d,All,d,38,43,-11.6,""
20210221,S08000017,"",All ages,d,Female,"",16,23,-30.4,""
20210221,S08000017,"",All ages,d,Male,"",22,20,10,""
20210221,S08000019,"",Under 65,"",All,d,15,12,25,""
20210221,S08000019,"",65 and over,"",All,d,78,51.4,51.8,""
20210221,S08000019,"",All ages,d,All,d,93,63.4,46.7,""
20210221,S08000019,"",All ages,d,Female,"",51,32.8,55.5,""
20210221,S08000019,"",All ages,d,Male,"",42,30.6,37.3,""
20210221,S08000020,"",Under 65,"",All,d,18,20.4,-11.8,""
20210221,S08000020,"",65 and over,"",All,d,109,104.2,4.6,""
20210221,S08000020,"",All ages,d,All,d,127,124.6,1.9,""
20210221,S08000020,"",All ages,d,Female,"",66,67.6,-2.4,""
20210221,S08000020,"",All ages,d,Male,"",61,57,7,""
20210221,S08000022,"",Under 65,"",All,d,11,8.4,31,""
20210221,S08000022,"",65 and over,"",All,d,80,66.6,20.1,""
20210221,S08000022,"",All ages,d,All,d,91,75,21.3,""
20210221,S08000022,"",All ages,d,Female,"",44,36.8,19.6,""
20210221,S08000022,"",All ages,d,Male,"",47,38.2,23,""
20210221,S08000024,"",Under 65,"",All,d,32,27.2,17.6,""
20210221,S08000024,"",65 and over,"",All,d,153,137.6,11.2,""
20210221,S08000024,"",All ages,d,All,d,185,164.8,12.3,""
20210221,S08000024,"",All ages,d,Female,"",89,87.8,1.4,""
20210221,S08000024,"",All ages,d,Male,"",96,77,24.7,""
20210221,S08000025,"",Under 65,"",All,d,0,1.4,-100,""
20210221,S08000025,"",65 and over,"",All,d,6,4.4,36.4,""
20210221,S08000025,"",All ages,d,All,d,6,5.8,3.4,""
20210221,S08000025,"",All ages,d,Female,"",3,2.4,25,""
20210221,S08000025,"",All ages,d,Male,"",3,3.4,-11.8,""
20210221,S08000026,"",Under 65,"",All,d,1,1.2,-16.7,""
20210221,S08000026,"",65 and over,"",All,d,1,3.8,-73.7,""
20210221,S08000026,"",All ages,d,All,d,2,5,-60,""
20210221,S08000026,"",All ages,d,Female,"",1,2.2,-54.5,""
20210221,S08000026,"",All ages,d,Male,"",1,2.8,-64.3,""
20210221,S08000028,"",Under 65,"",All,d,0,0.6,-100,""
20210221,S08000028,"",65 and over,"",All,d,9,6.8,32.4,""
20210221,S08000028,"",All ages,d,All,d,9,7.4,21.6,""
20210221,S08000028,"",All ages,d,Female,"",4,3.6,11.1,""
20210221,S08000028,"",All ages,d,Male,"",5,3.8,31.6,""
